;antecedents;consequents;antecedent support;consequent support;support;confidence;lift;leverage;conviction
38;frozenset({'JABMILK SUSU RASA COKLAT 1L', 'JABMILK SUSU RASA MELON 1L'});frozenset({'JABMILK SUSU RASA ORIGINAL 1L'});0.015100965759438104;0.03301141352063213;0.0064969271290605795;0.43023255813953487;13.0328426521524;0.005998422903814861;1.6971636415760334
37;frozenset({'JABMILK SUSU RASA ORIGINAL 1L', 'JABMILK SUSU RASA MELON 1L'});frozenset({'JABMILK SUSU RASA COKLAT 1L'});0.010184372256365233;0.041264266900790166;0.0064969271290605795;0.6379310344827586;15.45964783565664;0.006076676474056922;2.64793678665496
86;frozenset({'JAB YOGURT ANGGUR 250ML [DISCONTINUED]'});frozenset({'JAB YOGURT LECI 250ML [DISCONTINUED]'});0.011940298507462687;0.010359964881474977;0.006321334503950834;0.5294117647058824;51.10169491525424;0.006197633430739193;2.102985074626866
87;frozenset({'JAB YOGURT LECI 250ML [DISCONTINUED]'});frozenset({'JAB YOGURT ANGGUR 250ML [DISCONTINUED]'});0.010359964881474977;0.011940298507462687;0.006321334503950834;0.6101694915254238;51.10169491525424;0.006197633430739193;2.5345879299156393
90;frozenset({'BAKSO HALUS 500GR (ISI 35 BIJI) - TERNAKNESIA'});frozenset({'BAKSO KASAR 500GR (ISI 35 BIJI) - TERNAKNESIA'});0.02247585601404741;0.020719929762949955;0.006321334503950834;0.28124999999999994;13.573887711864405;0.0058556363459775955;1.3624766194602436
91;frozenset({'BAKSO KASAR 500GR (ISI 35 BIJI) - TERNAKNESIA'});frozenset({'BAKSO HALUS 500GR (ISI 35 BIJI) - TERNAKNESIA'});0.020719929762949955;0.02247585601404741;0.006321334503950834;0.3050847457627119;13.573887711864407;0.0058556363459775955;1.4066810852480782
3;frozenset({'DAGING AYAM FILLET PAHA KG'});frozenset({'DAGING SAPI GILING 500GR'});0.07251975417032484;0.04319578577699736;0.006145741878841089;0.08474576271186442;1.9618988562766988;0.003013194113099226;1.0453971970214289
2;frozenset({'DAGING SAPI GILING 500GR'});frozenset({'DAGING AYAM FILLET PAHA KG'});0.04319578577699736;0.07251975417032484;0.006145741878841089;0.14227642276422767;1.9618988562766988;0.003013194113099226;1.0813276799720384
96;frozenset({'JAB YOGURT ANGGUR 250ML [DISCONTINUED]'});frozenset({'JAB YOGURT STROBERI 250ML [DISCONTINUED]'});0.011940298507462687;0.009833187006145742;0.006145741878841089;0.5147058823529412;52.34375000000001;0.006028330690708006;2.040343735866124
97;frozenset({'JAB YOGURT STROBERI 250ML [DISCONTINUED]'});frozenset({'JAB YOGURT ANGGUR 250ML [DISCONTINUED]'});0.009833187006145742;0.011940298507462687;0.006145741878841089;0.625;52.34375;0.006028330690708006;2.634825870646766
83;frozenset({'DAGING AYAM SAYAP KG'});frozenset({'DAGING AYAM CEKER KG'});0.03582089552238806;0.034942932396839335;0.006145741878841089;0.1715686274509804;4.909966499162479;0.004894054748208038;1.1649209573434602
68;frozenset({'LAHAP WANITA BERAS PREMIUM 5KG'});frozenset({'GULA PASIR 1KG'});0.05408252853380158;0.039157155399473224;0.006145741878841089;0.11363636363636365;2.9020587036282106;0.004028023904646576;1.0840278246775175
69;frozenset({'GULA PASIR 1KG'});frozenset({'LAHAP WANITA BERAS PREMIUM 5KG'});0.039157155399473224;0.05408252853380158;0.006145741878841089;0.15695067264573992;2.9020587036282106;0.004028023904646576;1.1220191283880971
70;frozenset({'JAB YOGURT ANGGUR 250ML [DISCONTINUED]'});frozenset({'JAB YOGURT MELON 250ML [DISCONTINUED]'});0.011940298507462687;0.010711150131694469;0.006145741878841089;0.5147058823529412;48.0532786885246;0.006017847548910409;2.0385345997286297
71;frozenset({'JAB YOGURT MELON 250ML [DISCONTINUED]'});frozenset({'JAB YOGURT ANGGUR 250ML [DISCONTINUED]'});0.010711150131694469;0.011940298507462687;0.006145741878841089;0.5737704918032788;48.0532786885246;0.006017847548910409;2.318140068886338
72;frozenset({'JAB YOGURT MELON 250ML [DISCONTINUED]'});frozenset({'JAB YOGURT JERUK 250ML [DISCONTINUED]'});0.010711150131694469;0.009130816505706761;0.006145741878841089;0.5737704918032788;62.838902900378315;0.00604794033242351;2.3247315458904576
73;frozenset({'JAB YOGURT JERUK 250ML [DISCONTINUED]'});frozenset({'JAB YOGURT MELON 250ML [DISCONTINUED]'});0.009130816505706761;0.010711150131694469;0.006145741878841089;0.673076923076923;62.83890290037831;0.00604794033242351;3.026060011361875
